customerID,customerName,customerCity,customerCountry,employeeID,employeeName,employeeCity,employeeCountry,orderMonth,orderYear,shipOrders,notShipOrders
COMMI,Comércio Mineiro,Sao Paulo,Brazil,8,Laura Callahan,Seattle,USA,07,2014,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,8,Laura Callahan,Seattle,USA,07,2017,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,8,Laura Callahan,Seattle,USA,07,2019,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,8,Laura Callahan,Seattle,USA,08,2016,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,8,Laura Callahan,Seattle,USA,08,2019,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,8,Laura Callahan,Seattle,USA,08,2021,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,8,Laura Callahan,Seattle,USA,09,2022,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,8,Laura Callahan,Seattle,USA,10,2015,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,8,Laura Callahan,Seattle,USA,11,2015,2,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,01,2017,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,01,2018,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,02,2023,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,03,2017,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,04,2018,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,04,2023,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,05,2021,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,06,2016,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,06,2021,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,07,2013,2,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,08,2014,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,08,2020,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,08,2021,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,09,2012,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,09,2017,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,09,2021,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,10,2014,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,10,2015,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,10,2017,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,10,2021,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,12,2012,1,0
COMMI,Comércio Mineiro,Sao Paulo,Brazil,9,Anne Dodsworth,London,UK,12,2018,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,01,2020,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,02,2022,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,03,2014,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,04,2013,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,04,2023,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,06,2017,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,06,2021,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,07,2022,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,08,2012,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,08,2014,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,08,2017,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,08,2022,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,10,2012,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,11,2013,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,11,2017,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,11,2018,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,11,2019,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,11,2021,1,0
CONSH,Consolidated Holdings,London,UK,1,Nancy Davolio,Seattle,USA,12,2021,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,01,2016,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,02,2021,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,02,2022,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,03,2014,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,03,2017,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,03,2018,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,05,2015,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,05,2021,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,06,2013,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,06,2019,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,07,2012,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,07,2018,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,07,2020,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,07,2022,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,08,2016,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,08,2019,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,09,2012,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,09,2018,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,11,2017,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,11,2022,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,12,2018,1,0
CONSH,Consolidated Holdings,London,UK,2,Andrew Fuller,Tacoma,USA,12,2021,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,01,2016,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,01,2021,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,03,2020,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,04,2017,2,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,05,2013,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,05,2023,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,06,2015,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,07,2014,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,07,2015,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,07,2020,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,07,2023,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,09,2021,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,10,2014,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,11,2015,1,0
CONSH,Consolidated Holdings,London,UK,3,Janet Leverling,Kirkland,USA,11,2018,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,01,2013,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,01,2023,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,02,2014,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,02,2015,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,02,2016,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,04,2017,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,04,2018,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,04,2022,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,04,2023,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,05,2015,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,05,2018,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,06,2022,3,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,07,2017,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,07,2022,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,09,2017,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,09,2020,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,10,2017,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,11,2014,1,0
CONSH,Consolidated Holdings,London,UK,4,Margaret Peacock,Redmond,USA,12,2021,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,02,2014,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,02,2016,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,02,2022,2,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,03,2023,2,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,04,2019,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,04,2023,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,05,2016,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,06,2019,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,07,2016,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,08,2020,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,08,2022,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,08,2023,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,09,2022,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,10,2014,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,10,2021,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,11,2013,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,11,2021,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,12,2015,1,0
CONSH,Consolidated Holdings,London,UK,5,Steven Buchanan,London,UK,12,2020,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,01,2018,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,01,2020,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,01,2021,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,02,2013,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,02,2017,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,02,2019,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,04,2015,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,04,2016,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,05,2022,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,06,2017,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,06,2018,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,06,2022,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,07,2014,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,07,2017,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,08,2018,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,09,2018,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,09,2021,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,11,2012,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,11,2015,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,11,2017,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,11,2022,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,12,2012,1,0
CONSH,Consolidated Holdings,London,UK,6,Michael Suyama,London,UK,12,2022,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,01,2018,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,01,2020,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,03,2020,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,03,2022,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,04,2016,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,04,2020,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,05,2017,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,05,2022,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,06,2017,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,06,2022,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,07,2019,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,08,2016,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,08,2021,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,10,2022,2,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,10,2023,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,11,2013,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,12,2015,1,0
CONSH,Consolidated Holdings,London,UK,7,Robert King,London,UK,12,2016,2,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,01,2022,1,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,02,2017,1,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,04,2015,1,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,04,2023,1,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,05,2015,1,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,07,2016,1,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,07,2018,1,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,08,2018,2,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,09,2018,1,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,09,2019,1,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,10,2012,1,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,10,2016,1,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,11,2015,1,0
CONSH,Consolidated Holdings,London,UK,8,Laura Callahan,Seattle,USA,11,2018,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,01,2013,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,02,2020,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,02,2023,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,03,2017,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,03,2023,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,04,2013,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,05,2014,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,05,2016,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,05,2020,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,06,2013,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,07,2017,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,07,2021,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,08,2014,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,08,2016,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,08,2017,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,08,2022,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,09,2017,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,09,2020,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,10,2015,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,11,2015,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,11,2021,1,0
CONSH,Consolidated Holdings,London,UK,9,Anne Dodsworth,London,UK,12,2016,2,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,01,2017,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,01,2018,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,03,2021,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,05,2017,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,05,2018,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,05,2020,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,05,2022,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,06,2019,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,08,2013,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,08,2018,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,08,2021,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,08,2023,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,09,2013,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,09,2017,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,10,2013,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,10,2022,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,11,2018,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,11,2021,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,1,Nancy Davolio,Seattle,USA,12,2012,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,01,2018,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,02,2014,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,02,2018,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,03,2021,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,03,2022,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,04,2016,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,05,2023,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,07,2012,2,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,07,2015,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,07,2017,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,08,2020,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,08,2021,2,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,09,2017,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,10,2012,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,10,2016,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,11,2022,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,2,Andrew Fuller,Tacoma,USA,12,2012,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,01,2015,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,01,2016,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,03,2013,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,03,2021,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,03,2023,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,04,2018,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,04,2022,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,05,2014,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,07,2016,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,07,2021,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,08,2016,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,10,2018,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,10,2020,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,11,2012,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,11,2013,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,3,Janet Leverling,Kirkland,USA,12,2016,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,01,2016,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,01,2023,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,02,2019,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,05,2013,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,05,2014,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,08,2012,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,08,2018,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,08,2019,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,08,2020,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,09,2019,2,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,09,2022,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,10,2014,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,10,2017,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,11,2016,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,11,2019,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,4,Margaret Peacock,Redmond,USA,11,2021,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,5,Steven Buchanan,London,UK,01,2016,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,5,Steven Buchanan,London,UK,01,2018,2,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,5,Steven Buchanan,London,UK,02,2013,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,5,Steven Buchanan,London,UK,03,2014,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,5,Steven Buchanan,London,UK,03,2017,2,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,5,Steven Buchanan,London,UK,03,2023,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,5,Steven Buchanan,London,UK,04,2016,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,5,Steven Buchanan,London,UK,05,2015,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,5,Steven Buchanan,London,UK,05,2020,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,5,Steven Buchanan,London,UK,08,2013,1,0
DRACD,Drachenblut Delikatessen,Aachen,Germany,5,Steven Buchanan,London,UK,10,2013,1,0
